price,livingArea,bedrooms,bathrooms,yearBuilt,homeType,garageSpaces,streetAddress,city,latitude,longitude,house_age
499000.0,1300.0,4.0,2.0,1971,SINGLE_FAMILY,1.0,1233 E 59th Pl,Los Angeles,33.98640823364258,-118.2528305053711,55
320000.0,1314.0,6.0,2.0,1925,SINGLE_FAMILY,0.0,7411 Stanford Ave,Los Angeles,33.972610473632805,-118.2631378173828,101
599900.0,864.0,2.0,1.0,1973,SINGLE_FAMILY,2.0,60343 Sitka Ln,Joshua Tree,34.109241485595696,-116.3472900390625,53
435000.0,1174.0,3.0,2.0,1989,SINGLE_FAMILY,2.0,61635 Alta Vista Dr,Joshua Tree,34.12310028076172,-116.31871795654295,37
599000.0,1488.0,3.0,2.0,2007,SINGLE_FAMILY,2.0,60849 Duvall Dr,Joshua Tree,34.20192337036133,-116.33551788330078,19
329900.0,391.0,1.0,1.0,2021,SINGLE_FAMILY,1.0,7142 Demesne Rd,Joshua Tree,34.1224365234375,-116.35037231445312,5
554175.0,2700.0,5.0,3.0,1955,SINGLE_FAMILY,4.0,5617 Scheppmann Ln,Joshua Tree,34.15081787109375,-116.33856201171876,71
750000.0,2090.0,3.0,2.0,1987,SINGLE_FAMILY,2.0,7364 Quail Springs Rd,Joshua Tree,34.11918258666992,-116.3155517578125,39
750000.0,1700.0,2.0,2.0,1971,SINGLE_FAMILY,0.0,61488 Crest Circle Dr,Joshua Tree,34.125247955322266,-116.32180786132812,55
485000.0,488.0,1.0,1.0,1957,SINGLE_FAMILY,2.0,65645 Saturn Rd,Joshua Tree,34.243240356445305,-116.23088073730467,69
199000.0,480.0,1.0,2.0,1958,SINGLE_FAMILY,3.0,64476 Sonora Rd,Joshua Tree,34.223731994628906,-116.25599670410156,68
147000.0,1026.0,3.0,2.0,1972,SINGLE_FAMILY,1.0,7096 Hillview Rd,Joshua Tree,34.12442779541016,-116.32040405273438,54
269000.0,600.0,1.0,1.0,1945,SINGLE_FAMILY,0.0,3499 Triangle Rd,Mariposa,37.5080680847168,-119.825927734375,81
750000.0,3602.0,6.0,6.0,1964,SINGLE_FAMILY,0.0,4607-4605 Triangle Rd,Mariposa,37.51110076904297,-119.90642547607422,62
415000.0,1465.0,3.0,2.0,1984,SINGLE_FAMILY,3.0,5530 Royal Arches,Mariposa,37.50350570678711,-119.82054138183594,42
335000.0,1474.0,2.0,2.0,1986,SINGLE_FAMILY,0.0,6106 Smither Rd,Mariposa,37.50702667236328,-119.80543518066406,40
1100000.0,1028.0,2.0,2.0,1984,SINGLE_FAMILY,0.0,4170 Bear Valley Rd,Mariposa,37.55558013916016,-120.16207885742188,42
425000.0,1400.0,3.0,2.0,2008,SINGLE_FAMILY,2.0,3502 Comet Mine Ln,Mariposa,37.56978225708008,-119.8485870361328,18
1875000.0,2400.0,3.0,2.0,1930,SINGLE_FAMILY,4.0,3396-3398 Ben Hur Rd,Mariposa,37.39303207397461,-119.96426391601562,96
2697000.0,6300.0,3.0,5.0,1981,SINGLE_FAMILY,3.0,4063 Triangle Rd,Mariposa,37.50169372558594,-119.86444854736328,45
350000.0,768.0,1.0,1.0,1985,SINGLE_FAMILY,1.0,5835 Allred Rd,Mariposa,37.50572967529297,-119.9333038330078,41
449000.0,2128.0,4.0,3.0,1978,SINGLE_FAMILY,2.0,5074A Silva Rd,Mariposa,37.46527099609375,-119.90052795410156,48
157000.0,1710.0,3.0,2.0,2005,SINGLE_FAMILY,0.0,5655 Pilot Peak Rd,Mariposa,37.46513366699219,-119.73355865478516,21
499999.0,1710.0,3.0,2.0,2005,SINGLE_FAMILY,2.0,5655-5655 Pilot Peak Rd #5659,Mariposa,37.46478271484375,-119.7351303100586,21
639000.0,3322.0,4.0,3.0,1982,SINGLE_FAMILY,2.0,3823 Pinecrest Dr,Mariposa,37.50781631469727,-119.83901977539062,44
182500.0,1000.0,2.0,1.0,1900,SINGLE_FAMILY,0.0,7310 State Highway 49 N,Mariposa,37.56779479980469,-120.11768341064452,126
368000.0,2020.0,2.0,2.0,1984,SINGLE_FAMILY,2.0,3826 Pinecrest Dr,Mariposa,37.50786590576172,-119.83479309082033,42
280000.0,768.0,1.0,1.0,1948,SINGLE_FAMILY,1.0,4814 Old Hwy,Mariposa,37.45879364013672,-119.95437622070312,78
3999000.0,6555.0,5.0,6.0,1980,CONDO,0.0,2280 Century Hl,Los Angeles,34.05540084838867,-118.41033172607422,46
1399000.0,1773.0,3.0,3.0,1988,CONDO,0.0,2122 Century Park Ln APT 307,Los Angeles,34.056644439697266,-118.41153717041016,38
1245000.0,1605.0,3.0,2.0,1985,CONDO,2.0,2102 Century Park Ln APT 216,Los Angeles,34.05670166015625,-118.4117660522461,41
5700000.0,2550.0,3.0,4.0,1965,CONDO,0.0,2025 Avenue Of The Stars #1411,Los Angeles,34.0571174621582,-118.41481018066406,61
825000.0,1066.0,2.0,2.0,1966,CONDO,1.0,2160 Century Park #609,Los Angeles,34.055614471435554,-118.41053009033205,60
750000.0,853.0,1.0,1.0,1966,CONDO,0.0,2160 Century Park Ln #104,Los Angeles,34.05807876586914,-118.41120147705078,60
1850000.0,1639.0,2.0,2.0,1964,CONDO,0.0,2222 Avenue Of The Stars UNIT 2702,Los Angeles,34.05656051635742,-118.4137954711914,62
899000.0,1018.0,2.0,2.0,1966,CONDO,0.0,2160 Century Park E APT 905,Los Angeles,34.057968139648445,-118.4104232788086,60
2299000.0,2494.0,2.0,3.0,1979,CONDO,2.0,10122 Empyrean Way APT 101,Los Angeles,34.05324172973633,-118.40811157226562,47
1395000.0,1339.0,2.0,2.0,1964,CONDO,0.0,2220 Avenue Of The Stars UNIT 1002,Los Angeles,34.05222702026367,-118.40845489501952,62
775000.0,805.0,1.0,1.0,1966,CONDO,1.0,2170 Century Park Ln #1610,Los Angeles,34.057323455810554,-118.41202545166016,60
849900.0,2352.0,4.0,3.0,2002,SINGLE_FAMILY,2.0,29968 Cambridge Ave,Castaic,34.462257385253906,-118.62413024902344,24
1092900.0,4300.0,4.0,4.0,1988,SINGLE_FAMILY,3.0,31045 Romero Canyon Rd,Castaic,34.48297882080078,-118.65809631347656,38
525000.0,1287.0,3.0,3.0,1987,SINGLE_FAMILY,2.0,29647 Cromwell Ave,Val Verde,34.447479248046875,-118.65243530273438,39
584900.0,1473.0,3.0,3.0,2020,TOWNHOUSE,2.0,22890 Concorse Dr,Santa Clarita,34.44750213623047,-118.66162872314452,6
625000.0,1515.0,4.0,2.0,1981,SINGLE_FAMILY,2.0,31506 Arrow Point Dr,Castaic,34.49164581298828,-118.62635040283205,45
775000.0,2846.0,4.0,3.0,2001,SINGLE_FAMILY,2.0,32726 The Old Rd,Castaic,34.514610290527344,-118.63871002197266,25
650000.0,1450.0,3.0,3.0,1985,SINGLE_FAMILY,2.0,27836 Beacon St,Castaic,34.45281219482422,-118.62103271484376,41
465000.0,1536.0,3.0,2.0,1986,SINGLE_FAMILY,2.0,31866 Marcasite Ln,Castaic,34.49933242797852,-118.61707305908205,40
910000.0,2690.0,5.0,3.0,2000,SINGLE_FAMILY,3.0,30522 Cordoba Pl,Castaic,34.47421264648437,-118.64376831054688,26
649999.0,1994.0,4.0,3.0,2001,SINGLE_FAMILY,2.0,30303 Ashfield Ct,Castaic,34.46942901611328,-118.61974334716795,25
499999.0,720.0,3.0,2.0,1951,SINGLE_FAMILY,0.0,28942 Keningston Rd,Castaic,34.446704864501946,-118.67083740234376,75
875000.0,2690.0,4.0,3.0,2001,SINGLE_FAMILY,3.0,29208 Saint Tropez Pl,Castaic,34.47290802001953,-118.6470947265625,25
847000.0,1855.0,3.0,3.0,2021,TOWNHOUSE,0.0,17101 Zion Ct,Castaic,34.47037887573242,-118.62114715576172,5
599000.0,2219.0,5.0,4.0,1989,SINGLE_FAMILY,0.0,29825 Central Ave,Val Verde,34.44561004638672,-118.6562271118164,37
729999.0,1642.0,4.0,3.0,1988,SINGLE_FAMILY,2.0,27628 Navajo Ct,Castaic,34.459396362304695,-118.61808013916016,38
879000.0,4000.0,6.0,4.0,2002,SINGLE_FAMILY,2.0,32906 Red Oak Ct,Castaic,34.51540756225586,-118.64157104492188,24
585000.0,1242.0,3.0,2.0,2021,SINGLE_FAMILY,2.0,28723 Harding Ave,Castaic,34.44228363037109,-118.65509033203124,5
824950.0,2846.0,4.0,3.0,2000,SINGLE_FAMILY,0.0,32612 The Old Rd,Castaic,34.51186370849609,-118.63677978515624,26
799900.0,2772.0,5.0,3.0,2002,SINGLE_FAMILY,2.0,28135 Gibraltar Ln,Castaic,34.45701217651367,-118.62834930419922,24
799000.0,2243.0,4.0,3.0,1999,SINGLE_FAMILY,2.0,30448 Barcelona Rd,Castaic,34.47214889526367,-118.6418914794922,27
205000.0,1040.0,3.0,2.0,1995,SINGLE_FAMILY,0.0,1010 Village Dr,Corcoran,36.08810806274414,-119.5599365234375,31
235000.0,1540.0,3.0,2.0,1977,SINGLE_FAMILY,0.0,1239 Chittenden Ave,Corcoran,36.0955810546875,-119.55931854248048,49
150000.0,680.0,2.0,1.0,1962,SINGLE_FAMILY,0.0,600 Pickerell Ave,Corcoran,36.10524368286133,-119.55474090576172,64
210000.0,1223.0,4.0,2.0,2003,SINGLE_FAMILY,0.0,1860 Estes Ave,Corcoran,36.08935928344727,-119.56897735595705,23
274900.0,1363.0,3.0,2.0,2006,SINGLE_FAMILY,0.0,1830 Hale Ave,Corcoran,36.090091705322266,-119.56612396240234,20
149900.0,1744.0,2.0,1.0,1940,SINGLE_FAMILY,0.0,1401 Jepsen Ave,Corcoran,36.09629440307617,-119.56507873535156,86
229900.0,1416.0,2.0,1.0,1920,SINGLE_FAMILY,0.0,2003 Van Dorsten Ave,Corcoran,36.08657455444336,-119.5625991821289,106
399999.0,2112.0,6.0,2.0,1988,SINGLE_FAMILY,0.0,1211 6 1/2 Ave,Corcoran,36.09600067138672,-119.58058166503906,38
290000.0,1408.0,3.0,2.0,2021,SINGLE_FAMILY,0.0,1024 Chester Ave,Corcoran,36.0993537902832,-119.5891571044922,5
245000.0,1640.0,3.0,2.0,1948,SINGLE_FAMILY,0.0,727 Josephine Ave,Corcoran,36.10255813598633,-119.56951141357422,78
290000.0,2019.0,4.0,2.0,2004,SINGLE_FAMILY,0.0,2420 Lorina Ave,Corcoran,36.104774475097656,-119.57991790771484,22
255000.0,862.0,2.0,1.0,1950,SINGLE_FAMILY,1.0,59480 Road 225,North Fork,37.18931198120117,-119.46395874023438,76
600000.0,1677.0,3.0,3.0,1998,SINGLE_FAMILY,2.0,34914 Sneezeweed Ln,North Fork,37.25448989868164,-119.57686614990234,28
438000.0,1368.0,3.0,2.0,2000,SINGLE_FAMILY,0.0,31188 Tera Tera Ranch Rd,Madera,37.19964218139648,-119.46109771728516,26
424000.0,2054.0,4.0,2.0,1997,SINGLE_FAMILY,2.0,54326 Wildwood Springs Trl,North Fork,37.23431015014648,-119.55842590332033,29
399900.0,2358.0,2.0,3.0,1978,SINGLE_FAMILY,2.0,34134 Wild Rose Ln,North Fork,37.24359893798828,-119.49609375,48
399000.0,2325.0,4.0,2.0,1908,SINGLE_FAMILY,0.0,32904 Road 222,North Fork,37.22565841674805,-119.51104736328124,118
549500.0,2736.0,3.0,3.0,1991,SINGLE_FAMILY,0.0,33177 Cascadel Heights Dr,North Fork,37.22721862792969,-119.4705581665039,35
1890000.0,3854.0,3.0,4.0,1991,CONDO,2.0,4310 Cahuenga Blvd UNIT 402,North Hollywood,34.148223876953125,-118.36111450195312,35
1995000.0,2173.0,4.0,4.0,1934,SINGLE_FAMILY,0.0,4424 Ponca Ave,North Hollywood,34.15116500854492,-118.34933471679688,92
820000.0,1440.0,2.0,3.0,2006,CONDO,2.0,10618 Woodbridge St UNIT 204,Studio City,34.148574829101555,-118.36233520507812,20
695000.0,1310.0,2.0,2.0,2006,CONDO,0.0,10740 Moorpark St APT 303,Toluca Lake,34.15012359619141,-118.36487579345705,20
1249000.0,1690.0,3.0,2.0,1947,SINGLE_FAMILY,0.0,4554 Kraft Ave,Studio City,34.153736114501946,-118.37979125976562,79
769000.0,1370.0,2.0,2.0,2010,CONDO,0.0,10639 Woodbridge St UNIT 101,Toluca Lake,34.14907073974609,-118.36312103271484,16
689000.0,1155.0,2.0,3.0,1979,TOWNHOUSE,2.0,11473 Moorpark St UNIT 2,North Hollywood,34.15067672729492,-118.3817138671875,47
1550000.0,2872.0,3.0,2.0,1946,SINGLE_FAMILY,2.0,4418 Farmdale Ave,North Hollywood,34.150936126708984,-118.38084411621094,80
719000.0,1290.0,2.0,2.0,2007,CONDO,0.0,10913 Whipple St UNIT 202,Toluca Lake,34.148452758789055,-118.36779022216795,19
1395000.0,2250.0,5.0,4.0,1924,SINGLE_FAMILY,0.0,11101 Sarah St,North Hollywood,34.153762817382805,-118.37244415283205,102
890000.0,1491.0,3.0,3.0,2004,CONDO,0.0,4505 Colfax Ave UNIT 7,North Hollywood,34.15240859985352,-118.38806915283205,22
765000.0,1360.0,2.0,3.0,2008,CONDO,2.0,11115 Acama St UNIT 103,North Hollywood,34.14651107788086,-118.3724136352539,18
2850000.0,4027.0,5.0,6.0,1950,SINGLE_FAMILY,3.0,4607 Forman Ave,North Hollywood,34.15424346923828,-118.3530731201172,76
675000.0,1773.0,3.0,3.0,1980,CONDO,2.0,4450 Placidia Ave #1,Toluca Lake,34.151912689208984,-118.35580444335938,46
599000.0,1189.0,2.0,3.0,1986,TOWNHOUSE,2.0,4189 Vineland Ave UNIT 105,North Hollywood,34.144466400146484,-118.37060546875,40
1164800.0,1283.0,3.0,2.0,1923,SINGLE_FAMILY,0.0,11110 Hortense St,North Hollywood,34.15421676635742,-118.37277221679688,103
4250000.0,5232.0,5.0,6.0,1938,SINGLE_FAMILY,2.0,4715 Arcola Ave,North Hollywood,34.156333923339844,-118.35528564453124,88
1300000.0,1943.0,3.0,3.0,1937,SINGLE_FAMILY,0.0,11569 Riverside Dr,North Hollywood,34.1579475402832,-118.38455200195312,89
1063800.0,1598.0,4.0,2.0,1941,SINGLE_FAMILY,2.0,10638 Camarillo St,North Hollywood,34.15736770629883,-118.36290740966795,85
1095000.0,809.0,2.0,2.0,1925,SINGLE_FAMILY,0.0,4255 Forman Ave,North Hollywood,34.147289276123054,-118.35340881347656,101
1549000.0,2165.0,3.0,3.0,1940,SINGLE_FAMILY,0.0,4303 Elmer Ave,North Hollywood,34.14789581298828,-118.37712097167967,86
1269000.0,1900.0,3.0,4.0,2019,SINGLE_FAMILY,2.0,4535 Tujunga Ave,North Hollywood,34.1533088684082,-118.3793487548828,7
599999.0,972.0,2.0,3.0,1988,TOWNHOUSE,2.0,11306 Moorpark St UNIT 16,North Hollywood,34.15009307861328,-118.37740325927734,38
450000.0,1744.0,3.0,2.0,1987,SINGLE_FAMILY,2.0,39420 Manzanita Dr,Oakhurst,37.31989669799805,-119.58381652832033,39
250000.0,1004.0,1.0,1.0,1954,SINGLE_FAMILY,0.0,35853 Sierra Linda Dr,Wishon,37.26841735839844,-119.53311157226562,72
650000.0,1836.0,4.0,3.0,1969,SINGLE_FAMILY,0.0,35891 Road 222,Wishon,37.2690544128418,-119.53409576416016,57
950000.0,1792.0,5.0,3.0,1961,SINGLE_FAMILY,4.0,4626 W 167th St,Lawndale,33.879161834716804,-118.35858154296876,65
565000.0,1221.0,3.0,2.0,1985,TOWNHOUSE,2.0,14441 Chadron Ave APT 1,Hawthorne,33.899864196777344,-118.3292999267578,41
1039000.0,1575.0,3.0,2.0,1989,TOWNHOUSE,0.0,1908 Rockefeller Ln UNIT C,Redondo Beach,33.869739532470696,-118.37822723388672,37
1469900.0,1881.0,3.0,3.0,2005,SINGLE_FAMILY,2.0,1725 Armour Ln,Redondo Beach,33.858917236328125,-118.3821258544922,21
850000.0,1393.0,4.0,2.0,1942,SINGLE_FAMILY,1.0,4477 W 134th St,Hawthorne,33.911060333251946,-118.35453033447266,84
895000.0,1704.0,3.0,3.0,1984,TOWNHOUSE,2.0,2611 Carnegie Ln APT 2,Redondo Beach,33.87121963500977,-118.3633270263672,42
1399999.0,2692.0,4.0,3.0,2000,SINGLE_FAMILY,2.0,5156 W 137th St,Hawthorne,33.907493591308594,-118.36904907226562,26
979000.0,1697.0,3.0,3.0,2004,TOWNHOUSE,2.0,2207 Vanderbilt Ln UNIT B,Redondo Beach,33.87213897705078,-118.3720703125,22
859000.0,1240.0,2.0,2.0,2007,CONDO,2.0,5507 W 149th Pl UNIT 15,Hawthorne,33.89678192138672,-118.37694549560548,19
750000.0,1592.0,3.0,3.0,1981,TOWNHOUSE,2.0,3466 W 171st St,Torrance,33.874839782714844,-118.33466339111328,45
1399900.0,2595.0,4.0,3.0,1991,TOWNHOUSE,3.0,1908 Belmont Ln #A,Redondo Beach,33.86309051513672,-118.37821197509766,35
1268000.0,1786.0,3.0,2.0,1980,SINGLE_FAMILY,2.0,1506 Wollacott St,Redondo Beach,33.86780166625977,-118.38407135009766,46
1549000.0,2460.0,4.0,4.0,2016,TOWNHOUSE,2.0,2204 Bataan Rd #A,Redondo Beach,33.8843994140625,-118.37228393554688,10
1499000.0,1938.0,3.0,3.0,1991,SINGLE_FAMILY,0.0,1545 Ford Ave,Redondo Beach,33.869224548339844,-118.38570404052734,35
859000.0,1789.0,3.0,2.0,1968,SINGLE_FAMILY,2.0,16923 Van Ness Ave,Torrance,33.877132415771484,-118.3180923461914,58
729000.0,1030.0,2.0,2.0,2007,CONDO,1.0,5403 W 149th Pl UNIT 8,Hawthorne,33.896778106689446,-118.37599182128906,19
1380000.0,2603.0,3.0,3.0,1991,CONDO,2.0,2004 Voorhees Ave #B,Redondo Beach,33.876331329345696,-118.37647247314452,35
515000.0,1286.0,2.0,3.0,1989,TOWNHOUSE,2.0,14099 Lemoli Ave,Hawthorne,33.903564453125,-118.3314437866211,37
1198000.0,1466.0,3.0,2.0,1954,SINGLE_FAMILY,2.0,5426 W 138th St,Hawthorne,33.906307220458984,-118.37547302246094,72
1150000.0,1276.0,2.0,1.0,1952,SINGLE_FAMILY,1.0,1906 Ruhland Ave,Redondo Beach,33.87540054321289,-118.37933349609376,74
499950.0,1148.0,2.0,2.0,1989,CONDO,0.0,25938 Kay Ave APT 117,Hayward,37.64008331298828,-122.09729766845705,37
948000.0,1723.0,4.0,3.0,1991,SINGLE_FAMILY,0.0,24437 Michelson St,Hayward,37.64327621459961,-122.11744689941406,35
390000.0,748.0,1.0,1.0,1989,CONDO,1.0,1234 Stanhope Ln APT 370,Hayward,37.6417236328125,-122.09632110595705,37
799950.0,1582.0,3.0,2.0,1958,SINGLE_FAMILY,2.0,1064 Edgemere Ln,Hayward,37.64425277709961,-122.09644317626952,68
999950.0,2224.0,4.0,3.0,1993,SINGLE_FAMILY,2.0,2175 Moody Way,Hayward,37.64236831665039,-122.11378479003906,33
788000.0,1142.0,3.0,2.0,1957,SINGLE_FAMILY,2.0,2273 Cryer St,Hayward,37.63560485839844,-122.10416412353516,69
825000.0,1148.0,3.0,2.0,1959,SINGLE_FAMILY,2.0,2607 Erskine Ln,Hayward,37.63515853881836,-122.10914611816406,67
749900.0,1387.0,4.0,2.0,1964,SINGLE_FAMILY,2.0,28217 Sparrow Rd,Hayward,37.621315002441406,-122.08489227294922,62
999950.0,1544.0,3.0,2.0,1928,SINGLE_FAMILY,2.0,25272 Monte Vista Dr,Hayward,37.63919067382813,-122.11355590820312,98
899999.0,1386.0,3.0,2.0,1966,SINGLE_FAMILY,0.0,2528 Phelan Ave,Hayward,37.61789321899414,-122.09042358398438,60
1248880.0,2473.0,4.0,4.0,2021,SINGLE_FAMILY,0.0,Sequoia Plan,Hayward,37.60636138916016,-122.11782836914062,5
859888.0,1418.0,4.0,2.0,1955,SINGLE_FAMILY,0.0,2012 Everglade St,Hayward,37.62586975097656,-122.08621978759766,71
599950.0,1440.0,3.0,2.0,1971,TOWNHOUSE,0.0,27856 Hummingbird Ct,Hayward,37.62485504150391,-122.09725952148438,55
749950.0,1387.0,3.0,2.0,1957,SINGLE_FAMILY,2.0,2436 Cryer St,Hayward,37.63456726074219,-122.10557556152344,69
755000.0,998.0,3.0,1.0,1951,SINGLE_FAMILY,0.0,967 Pope Way,Hayward,37.65199661254883,-122.1074676513672,75
1202000.0,1974.0,4.0,3.0,2014,SINGLE_FAMILY,2.0,1521 Hayden St,Hayward,37.64836883544922,-122.1165771484375,12
1389000.0,2377.0,4.0,3.0,2017,SINGLE_FAMILY,2.0,2612 Admiral Cir,Hayward,37.61312103271485,-122.08629608154295,9
1100000.0,2461.0,4.0,5.0,2015,SINGLE_FAMILY,3.0,330 S Lincoln Ave,Monterey Park,34.05892562866211,-118.12073516845705,11
999888.0,2241.0,4.0,3.0,1936,SINGLE_FAMILY,2.0,241 E Newmark Ave,Monterey Park,34.0600471496582,-118.1191635131836,90
589000.0,1545.0,2.0,3.0,1984,CONDO,2.0,528 S Orange Ave UNIT B,Monterey Park,34.05586624145508,-118.11181640625,42
550000.0,1288.0,3.0,2.0,2009,SINGLE_FAMILY,0.0,1847 Barrett Lake Rd,Dulzura,32.64906692504883,-116.68081665039062,17
232000.0,1031.0,2.0,1.0,1950,SINGLE_FAMILY,0.0,1025 W Princeton Ave,Fresno,36.77540969848633,-119.82374572753906,76
249900.0,1079.0,3.0,1.0,1954,SINGLE_FAMILY,1.0,1919 W Hampton Way,Fresno,36.79207992553711,-119.8336944580078,72
230000.0,975.0,3.0,1.0,1956,SINGLE_FAMILY,1.0,3333 N Lafayette Ave,Fresno,36.780757904052734,-119.83935546875,70
40713.0,1004.0,3.0,1.0,1954,SINGLE_FAMILY,0.0,1847 W Bellaire Way,Fresno,36.7913703918457,-119.8330078125,72
99500.0,843.0,2.0,1.0,1970,SINGLE_FAMILY,0.0,4969 N Holt Ave APT 103,Fresno,36.80725860595703,-119.8417510986328,56
260000.0,1252.0,3.0,1.0,1945,SINGLE_FAMILY,0.0,537 W Weldon Ave,Fresno,36.76772689819336,-119.81853485107422,81
489950.0,3416.0,5.0,3.0,1981,SINGLE_FAMILY,2.0,18116 Lemon St,Hesperia,34.44246292114258,-117.26773071289062,45
499000.0,2759.0,6.0,4.0,1978,SINGLE_FAMILY,2.0,15534 Mesquite St,Hesperia,34.398372650146484,-117.32418823242188,48
132000.0,2452.0,3.0,3.0,1995,SINGLE_FAMILY,3.0,15589 Mesquite St,Hesperia,34.39737319946289,-117.32283782958984,31
320000.0,1196.0,3.0,2.0,1987,SINGLE_FAMILY,2.0,8083 Bangor Ave,Hesperia,34.39769744873047,-117.28812408447266,39
200000.0,1371.0,2.0,2.0,1972,SINGLE_FAMILY,1.0,17575 Walnut St,Hesperia,34.41666412353516,-117.27980041503906,54
339000.0,1216.0,3.0,2.0,1979,SINGLE_FAMILY,2.0,18577 Yucca St,Hesperia,34.415943145751946,-117.2576904296875,47
519000.0,2271.0,4.0,3.0,2021,SINGLE_FAMILY,4.0,9838 Carrissa Ave,Hesperia,34.430084228515625,-117.2528839111328,5
325000.0,1116.0,4.0,2.0,1957,SINGLE_FAMILY,0.0,18764 Lemon St,Hesperia,34.442764282226555,-117.25374603271484,69
215000.0,864.0,2.0,1.0,1972,SINGLE_FAMILY,0.0,16325 Live Oak St,Hesperia,34.42984771728516,-117.30693817138672,54
449900.0,1856.0,3.0,3.0,2006,SINGLE_FAMILY,3.0,18387 Fairburn St,Hesperia,34.392356872558594,-117.26228332519533,20
440000.0,2108.0,3.0,2.0,1980,SINGLE_FAMILY,2.0,8263 3rd Ave,Hesperia,34.400951385498054,-117.31017303466795,46
399000.0,2022.0,4.0,3.0,1984,SINGLE_FAMILY,2.0,7585 Earhart Ave,Hesperia,34.389198303222656,-117.2920913696289,42
274900.0,908.0,3.0,1.0,1958,SINGLE_FAMILY,2.0,15872 Muscatel St,Hesperia,34.41035842895508,-117.31671142578124,68
499000.0,2622.0,5.0,2.0,1957,SINGLE_FAMILY,2.0,11009 4th Ave,Hesperia,34.44591522216797,-117.3058853149414,69
519000.0,2100.0,4.0,3.0,2021,SINGLE_FAMILY,3.0,8915 Avocado Ave,Hesperia,34.41353225708008,-117.27334594726562,5
430000.0,2210.0,5.0,3.0,1984,SINGLE_FAMILY,2.0,7362 Jenkins Ave,Hesperia,34.38475799560547,-117.28508758544922,42
549900.0,2584.0,3.0,3.0,1991,SINGLE_FAMILY,3.0,7475 Century Ave,Hesperia,34.386886596679695,-117.29447174072266,35
337000.0,1661.0,3.0,2.0,1979,SINGLE_FAMILY,2.0,8860 Camphor Ave,Hesperia,34.412113189697266,-117.27627563476562,47
62500.0,1766.0,5.0,2.0,1977,SINGLE_FAMILY,2.0,16110 Spruce St,Hesperia,34.426158905029304,-117.31131744384766,49
464800.0,2022.0,4.0,3.0,2005,SINGLE_FAMILY,5.0,8137 Buckthorn Ave,Hesperia,34.39817428588867,-117.2970733642578,21
235000.0,850.0,2.0,1.0,1973,SINGLE_FAMILY,1.0,16438 Live Oak St,Hesperia,34.43002700805664,-117.30416107177734,53
350000.0,1218.0,3.0,2.0,1984,SINGLE_FAMILY,2.0,18794 Rock Springs Rd,Hesperia,34.413536071777344,-117.2527847290039,42
460000.0,1930.0,4.0,2.0,1999,SINGLE_FAMILY,3.0,8957 Buckthorn Ave,Hesperia,34.41390609741211,-117.26985931396484,27
380000.0,1400.0,3.0,2.0,1989,SINGLE_FAMILY,2.0,18827 Sheffield St,Hesperia,34.41118621826172,-117.25250244140624,37
439000.0,2180.0,4.0,2.0,2004,SINGLE_FAMILY,3.0,7853 Newhall Ave,Hesperia,34.39393997192383,-117.28144073486328,22
410000.0,1900.0,4.0,2.0,1964,SINGLE_FAMILY,2.0,27030 Val Deane Way,Hemet,33.72901153564453,-116.93836212158205,62
299000.0,1148.0,3.0,2.0,1965,SINGLE_FAMILY,2.0,40849 Lois Ct,Hemet,33.733646392822266,-116.94830322265624,61
569900.0,2088.0,4.0,2.0,1977,SINGLE_FAMILY,3.0,363 N Hemet St,Hemet,33.752735137939446,-116.9244384765625,49
350000.0,1378.0,4.0,2.0,1972,SINGLE_FAMILY,2.0,292 Eastwood Pl,Hemet,33.751163482666016,-116.92699432373048,54
569900.0,2922.0,3.0,2.0,1984,SINGLE_FAMILY,2.0,41665 Thornton Ave,Hemet,33.72570037841797,-116.933837890625,42
350000.0,1230.0,3.0,2.0,1960,SINGLE_FAMILY,2.0,41178 Sunset Ln,Hemet,33.732555389404304,-116.94215393066406,66
385000.0,1294.0,4.0,2.0,1973,SINGLE_FAMILY,2.0,4043 Woodland Dr,Hemet,33.74999618530273,-116.9290008544922,53
349000.0,1520.0,3.0,2.0,1985,SINGLE_FAMILY,2.0,41435 Shadow Palm Way,Hemet,33.72640991210937,-116.93799591064452,41
120000.0,1019.0,2.0,1.0,1963,SINGLE_FAMILY,1.0,43479 Acacia Ave,Hemet,33.74399948120117,-116.90235900878906,63
159900.0,860.0,2.0,1.0,1981,CONDO,1.0,25981 Baylor Way,Hemet,33.74447250366211,-116.93785095214844,45
295000.0,1964.0,3.0,2.0,1967,SINGLE_FAMILY,2.0,26108 Stardust St,Hemet,33.742610931396484,-116.92182159423828,59
750000.0,2590.0,4.0,3.0,2003,SINGLE_FAMILY,3.0,40255 Thornton Ave,Hemet,33.725513458251946,-116.95826721191406,23
479000.0,2660.0,4.0,3.0,1987,SINGLE_FAMILY,0.0,26105 Lake St,Hemet,33.742538452148445,-116.9156265258789,39
300000.0,1264.0,3.0,2.0,1957,SINGLE_FAMILY,4.0,25885 Stanford St,Hemet,33.74573516845703,-116.93318176269533,69
250000.0,1644.0,3.0,2.0,1977,SINGLE_FAMILY,2.0,41140 Nona Ct,Hemet,33.7265625,-116.94294738769533,49
490000.0,2862.0,5.0,3.0,2002,SINGLE_FAMILY,3.0,43874 Amazon St,Hemet,33.75905990600586,-116.8946304321289,24
